congress,state,congressional_district,party,name,ideology_score
100.0, TENNESS,4.0,Democrat,  COOPER  J,-0.16200000047683716
100.0, TENNESS,5.0,Democrat,  BONER  B,-0.2280000001192093
100.0, TENNESS,5.0,Democrat,  CLEMENT  B,-0.2160000056028366
100.0, TENNESS,6.0,Democrat,  GORDON  B,-0.20399999618530273
100.0, TENNESS,7.0,Republican,  SUNDQUIST,0.3709999918937683
100.0, TENNESS,8.0,Democrat,  JONES  E,-0.24500000476837158
100.0, TENNESS,9.0,Democrat,  FORD  H,-0.43799999356269836
100.0, TEXAS,1.0,Democrat,  CHAPMAN  J,-0.1979999989271164
100.0, TEXAS,2.0,Democrat,  WILSON  C,-0.19599999487400055
100.0, TEXAS,3.0,Republican,  BARTLETT  S,0.46000000834465027
100.0, TEXAS,4.0,Democrat,  HALL  R,0.09600000083446503
100.0, TEXAS,5.0,Democrat,  BRYANT  J,-0.3580000102519989
100.0, TEXAS,6.0,Republican,  BARTON  J,0.5289999842643738
100.0, TEXAS,7.0,Republican,  ARCHER  B,0.4959999918937683
100.0, TEXAS,8.0,Republican,  FIELDS  J,0.5410000085830688
100.0, TEXAS,9.0,Democrat,  BROOKS  J,-0.40700000524520874
100.0, TEXAS,10.0,Democrat,  PICKLE  J,-0.21799999475479126
100.0, TEXAS,11.0,Democrat,  LEATH  J,0.04899999871850014
100.0, TEXAS,13.0,Republican,  BOULTER  B,0.4830000102519989
100.0, TEXAS,14.0,Republican,  SWEENEY  M,0.367000013589859
100.0, TEXAS,15.0,Democrat,  DELAGARZA,-0.2549999952316284
100.0, TEXAS,16.0,Democrat,  COLEMAN  R,-0.4020000100135803
100.0, TEXAS,17.0,Democrat,  STENHOLM  C,0.01899999938905239
100.0, TEXAS,18.0,Democrat,  LELAND  G,-0.5960000157356262
100.0, TEXAS,19.0,Republican,  COMBEST  L,0.4580000042915344
100.0, TEXAS,20.0,Democrat,  GONZALEZ  H,-0.5379999876022339
100.0, TEXAS,21.0,Republican,  SMITH  L,0.4230000078678131
100.0, TEXAS,22.0,Republican,  DELAY  T,0.5929999947547913
100.0, TEXAS,23.0,Democrat,  BUSTAMANTE,-0.3919999897480011
100.0, TEXAS,24.0,Democrat,  FROST  J,-0.3160000145435333
100.0, TEXAS,25.0,Democrat,  ANDREWS  M,-0.13500000536441803
100.0, TEXAS,26.0,Republican,  ARMEY  D,0.6349999904632568
100.0, TEXAS,27.0,Democrat,  ORTIZ  S,-0.2720000147819519
100.0, UTAH,1.0,Republican,  HANSEN  J,0.4959999918937683
100.0, UTAH,2.0,Democrat,  OWENS  W,-0.2529999911785126
100.0, UTAH,3.0,Republican,  NIELSON  H,0.5049999952316284
100.0, VERMONT,1.0,Republican,  JEFFORDS  J,0.014000000432133675
100.0, VIRGINI,1.0,Republican,  BATEMAN  H,0.24199999868869781
100.0, VIRGINI,2.0,Democrat,  PICKETT  O,-0.14900000393390656
100.0, VIRGINI,3.0,Republican,  BLILEY  T,0.38199999928474426
100.0, VIRGINI,4.0,Democrat,  SISISKY  N,-0.12200000137090683
100.0, VIRGINI,5.0,Democrat,  DANIEL  D C,0.16099999845027924
100.0, VIRGINI,5.0,Democrat,  PAYNE  L F,-0.14800000190734863
100.0, VIRGINI,6.0,Democrat,  OLIN  J,-0.11900000274181366
100.0, VIRGINI,7.0,Republican,  SLAUGHTER,0.3799999952316284
100.0, VIRGINI,8.0,Republican,  PARRIS  S,0.28700000047683716
100.0, VIRGINI,9.0,Democrat,  BOUCHER  F,-0.26499998569488525
100.0, VIRGINI,10.0,Republican,  WOLF  F,0.2840000092983246
100.0, WASHING,1.0,Republican,  MILLER  J,0.1679999977350235
100.0, WASHING,2.0,Democrat,  SWIFT  A,-0.4300000071525574
100.0, WASHING,3.0,Democrat,  BONKER  D,-0.335999995470047
100.0, WASHING,4.0,Republican,  MORRISON  S,0.15299999713897705
100.0, WASHING,5.0,Democrat,  FOLEY  T,-0.3540000021457672
100.0, WASHING,6.0,Democrat,  DICKS  D,-0.31200000643730164
100.0, WASHING,7.0,Democrat,  LOWRY  M,-0.4009999930858612
100.0, WASHING,8.0,Republican,  CHANDLER  R,0.2540000081062317
100.0, WEST VI,1.0,Democrat,  MOLLOHAN  A,-0.2919999957084656
100.0, WEST VI,2.0,Democrat,  STAGGERS  H,-0.3149999976158142
100.0, WEST VI,3.0,Democrat,  WISE  B,-0.3199999928474426
100.0, WEST VI,4.0,Democrat,  RAHALL  N,-0.3059999942779541
100.0, WISCONS,1.0,Democrat,  ASPIN  L,-0.3199999928474426
100.0, WISCONS,2.0,Democrat,  KASTENMEIER,-0.5139999985694885
100.0, WISCONS,3.0,Republican,  GUNDERSON,0.2029999941587448
100.0, WISCONS,4.0,Democrat,  KLECZKA  G,-0.32199999690055847
100.0, WISCONS,5.0,Democrat,  MOODY  J,-0.34700000286102295
100.0, WISCONS,6.0,Republican,  PETRI  T,0.3790000081062317
100.0, WISCONS,7.0,Democrat,  OBEY  D,-0.44999998807907104
100.0, WISCONS,8.0,Republican,  ROTH  T,0.35100001096725464
100.0, WISCONS,9.0,Republican,  SENSENBRENN,0.6460000276565552
100.0, WYOMING,1.0,Republican,  CHENEY  R,0.5230000019073486
101.0, ALABAMA,1.0,Republican,  CALLAHAN  H,0.37299999594688416
101.0, ALABAMA,2.0,Republican,  DICKINSON,0.39800000190734863
101.0, ALABAMA,3.0,Democrat,  BROWDER  GL,-0.16500000655651093
101.0, ALABAMA,4.0,Democrat,  BEVILL  TOM,-0.21299999952316284
101.0, ALABAMA,5.0,Democrat,  FLIPPO  RON,-0.17499999701976776
101.0, ALABAMA,6.0,Democrat,  ERDREICH  B,-0.05999999865889549
101.0, ALABAMA,7.0,Democrat,  HARRIS  CLA,-0.08500000089406967
101.0, ALASKA,1.0,Republican,  YOUNG  DONA,0.27900001406669617
101.0, ARIZONA,1.0,Republican,  RHODES  JOH,0.40700000524520874
101.0, ARIZONA,2.0,Democrat,  UDALL  MORR,-0.3869999945163727
101.0, ARIZONA,3.0,Republican,  STUMP  BOB,0.703000009059906
101.0, ARIZONA,4.0,Republican,  KYL  JON,0.5479999780654907
101.0, ARIZONA,5.0,Republican,  KOLBE  JIM,0.35100001096725464
101.0, ARKANSA,1.0,Democrat,  ALEXANDER,-0.4099999964237213
101.0, ARKANSA,2.0,Republican,  ROBINSON  T,0.25699999928474426
101.0, ARKANSA,3.0,Republican,  HAMMERSCHMI,0.2529999911785126
101.0, ARKANSA,4.0,Democrat,  ANTHONY  BE,-0.2540000081062317
101.0, CALIFOR,1.0,Democrat,  BOSCO  DOUG,-0.2709999978542328
101.0, CALIFOR,2.0,Republican,  HERGER  WAL,0.5509999990463257
101.0, CALIFOR,3.0,Democrat,  MATSUI  ROB,-0.40400001406669617
101.0, CALIFOR,4.0,Democrat,  FAZIO  VICT,-0.45500001311302185
101.0, CALIFOR,5.0,Democrat,  PELOSI  NAN,-0.49399998784065247
101.0, CALIFOR,6.0,Democrat,  BOXER  BARB,-0.44999998807907104
101.0, CALIFOR,7.0,Democrat,  MILLER  GEO,-0.5519999861717224
101.0, CALIFOR,8.0,Democrat,  DELLUMS  RO,-0.6439999938011169
101.0, CALIFOR,9.0,Democrat,  STARK  FORT,-0.6309999823570251
101.0, CALIFOR,10.0,Democrat,  EDWARDS  DO,-0.5989999771118164
101.0, CALIFOR,11.0,Democrat,  LANTOS  TOM,-0.37599998712539673
101.0, CALIFOR,12.0,Republican,  CAMPBELL  T,0.25600001215934753
101.0, CALIFOR,13.0,Democrat,  MINETA  NOR,-0.4790000021457672
101.0, CALIFOR,14.0,Republican,  SHUMWAY  NO,0.5559999942779541
101.0, CALIFOR,15.0,Democrat,  COELHO  ANT,-0.4129999876022339
101.0, CALIFOR,15.0,Democrat,  CONDIT  GAR,-0.10300000011920929
101.0, CALIFOR,16.0,Democrat,  PANETTA  LE,-0.257999986410141
101.0, CALIFOR,17.0,Republican,  PASHAYAN  C,0.28200000524520874
101.0, CALIFOR,18.0,Democrat,  LEHMAN  RIC,-0.27000001072883606
101.0, CALIFOR,19.0,Republican,  LAGOMARSINO,0.3779999911785126
101.0, CALIFOR,20.0,Republican,  THOMAS  WIL,0.3709999918937683
101.0, CALIFOR,21.0,Republican,  GALLEGLY  E,0.4020000100135803
101.0, CALIFOR,22.0,Republican,  MOORHEAD  C,0.4650000035762787
101.0, CALIFOR,23.0,Democrat,  BEILENSON,-0.4399999976158142
101.0, CALIFOR,24.0,Democrat,  WAXMAN  HEN,-0.4729999899864197
101.0, CALIFOR,25.0,Democrat,  ROYBAL  EDW,-0.6100000143051147
101.0, CALIFOR,26.0,Democrat,  BERMAN  HOW,-0.40400001406669617
101.0, CALIFOR,27.0,Democrat,  LEVINE  MEL,-0.4359999895095825
101.0, CALIFOR,28.0,Democrat,  DIXON  JULI,-0.4580000042915344
101.0, CALIFOR,29.0,Democrat,  HAWKINS  AU,-0.5170000195503235
101.0, CALIFOR,30.0,Democrat,  MARTINEZ  M,-0.3409999907016754
101.0, CALIFOR,31.0,Democrat,  DYMALLY  ME,-0.6850000023841858
101.0, CALIFOR,32.0,Democrat,  ANDERSON  G,-0.26899999380111694
101.0, CALIFOR,33.0,Republican,  DREIER  DAV,0.4779999852180481
101.0, CALIFOR,34.0,Democrat,  TORRES  EST,-0.4869999885559082
101.0, CALIFOR,35.0,Republican,  LEWIS  JERR,0.3479999899864197
101.0, CALIFOR,36.0,Democrat,  BROWN  GEOR,-0.5059999823570251
101.0, CALIFOR,37.0,Republican,  MCCANDLESS,0.4740000069141388
101.0, CALIFOR,38.0,Republican,  DORNAN  ROB,0.49000000953674316
101.0, CALIFOR,39.0,Republican,  DANNEMEYER,0.6909999847412109
101.0, CALIFOR,40.0,Republican,  COX  C. CHR,0.5400000214576721
101.0, CALIFOR,41.0,Republican,  LOWERY  BIL,0.33000001311302185
101.0, CALIFOR,42.0,Republican,  ROHRABACHER,0.6290000081062317
101.0, CALIFOR,43.0,Republican,  PACKARD  RO,0.4189999997615814
101.0, CALIFOR,44.0,Democrat,  BATES  JIM,-0.27900001406669617
101.0, CALIFOR,45.0,Republican,  HUNTER  DUN,0.4699999988079071
101.0, COLORAD,1.0,Democrat,  SCHROEDER.,-0.22499999403953552
101.0, COLORAD,2.0,Democrat,  SKAGGS  DAV,-0.35499998927116394
101.0, COLORAD,3.0,Democrat,  CAMPBELL  B,-0.14100000262260437
101.0, COLORAD,4.0,Republican,  BROWN  HANK,0.5109999775886536
101.0, COLORAD,5.0,Republican,  HEFLEY  JOE,0.5910000205039978
101.0, COLORAD,6.0,Republican,  SCHAEFER  D,0.4790000021457672
101.0, CONNECT,1.0,Democrat,  KENNELLY  B,-0.34599998593330383
101.0, CONNECT,2.0,Democrat,  GEJDENSON,-0.41600000858306885
101.0, CONNECT,3.0,Democrat,  MORRISON  B,-0.3959999978542328
101.0, CONNECT,4.0,Republican,  SHAYS  CHRI,0.1289999932050705
101.0, CONNECT,5.0,Republican,  ROWLAND  JO,0.16899999976158142
101.0, CONNECT,6.0,Republican,  JOHNSON  NA,0.12200000137090683
101.0, DELAWAR,1.0,Democrat,  CARPER  THO,-0.17399999499320984
101.0, FLORIDA,1.0,Democrat,  HUTTO  EARL,-0.007000000216066837
101.0, FLORIDA,2.0,Republican,  GRANT  BILL,0.21899999678134918
101.0, FLORIDA,3.0,Democrat,  BENNETT  CH,-0.08799999952316284
101.0, FLORIDA,4.0,Republican,  JAMES  CRAI,0.34299999475479126
101.0, FLORIDA,5.0,Republican,  MCCOLLUM  B,0.37700000405311584
101.0, FLORIDA,6.0,Republican,  STEARNS  CL,0.5540000200271606
101.0, FLORIDA,7.0,Democrat,  GIBBONS  SA,-0.2329999953508377
101.0, FLORIDA,8.0,Republican,  YOUNG  C.W.,0.32499998807907104
101.0, FLORIDA,9.0,Republican,  BILIRAKIS,0.38199999928474426
101.0, FLORIDA,10.0,Republican,  IRELAND  AN,0.41999998688697815
101.0, FLORIDA,11.0,Democrat,  NELSON  CLA,-0.1889999955892563
101.0, FLORIDA,12.0,Republican,  LEWIS  THOM,0.3869999945163727
101.0, FLORIDA,13.0,Republican,  GOSS  PORTE,0.42100000381469727
101.0, FLORIDA,14.0,Democrat,  JOHNSTON  H,-0.3720000088214874
101.0, FLORIDA,15.0,Republican,  SHAW  CLAY,0.30000001192092896
101.0, FLORIDA,16.0,Democrat,  SMITH  LAWR,-0.35499998927116394
101.0, FLORIDA,17.0,Democrat,  LEHMAN  WIL,-0.4830000102519989
101.0, FLORIDA,18.0,Republican,  ROS-LEHTINE,0.24500000476837158
101.0, FLORIDA,19.0,Democrat,  FASCELL  DA,-0.4000000059604645
101.0, GEORGIA,1.0,Democrat,  THOMAS  LIN,-0.14000000059604645
101.0, GEORGIA,2.0,Democrat,  HATCHER  CH,-0.20200000703334808
101.0, GEORGIA,3.0,Democrat,  RAY  RICHAR,0.03500000014901161
101.0, GEORGIA,4.0,Democrat,  JONES  BEN,-0.21299999952316284
101.0, GEORGIA,5.0,Democrat,  LEWIS  JOHN,-0.5870000123977661
101.0, GEORGIA,6.0,Republican,  GINGRICH  N,0.37700000405311584
101.0, GEORGIA,7.0,Democrat,  DARDEN  GEO,-0.16099999845027924
101.0, GEORGIA,8.0,Democrat,  ROWLAND  J.,-0.12700000405311584
101.0, GEORGIA,9.0,Democrat,  JENKINS  ED,-0.11599999666213989
101.0, GEORGIA,10.0,Democrat,  BARNARD  DO,-0.02800000086426735
101.0, HAWAII,1.0,Republican,  SAIKI  PATR,0.09600000083446503
101.0, HAWAII,2.0,Democrat,  AKAKA  DANI,-0.4189999997615814
101.0, IDAHO,1.0,Republican,  CRAIG  LARR,0.49399998784065247
101.0, IDAHO,2.0,Democrat,  STALLINGS,-0.08399999886751175
101.0, ILLINOI,1.0,Democrat,  HAYES  CHAR,-0.656000018119812
101.0, ILLINOI,2.0,Democrat,  SAVAGE  GUS,-0.6710000038146973
101.0, ILLINOI,3.0,Democrat,  RUSSO  MART,-0.19200000166893005
101.0, ILLINOI,4.0,Democrat,  SANGMEISTER,-0.22599999606609344
101.0, ILLINOI,5.0,Democrat,  LIPINSKI  W,-0.17599999904632568
101.0, ILLINOI,6.0,Republican,  HYDE  HENRY,0.31200000643730164
101.0, ILLINOI,7.0,Democrat,  COLLINS  CA,-0.5519999861717224
101.0, ILLINOI,8.0,Democrat,  ROSTENKOWSK,-0.38999998569488525
101.0, ILLINOI,9.0,Democrat,  YATES  SIDN,-0.49399998784065247
101.0, ILLINOI,10.0,Republican,  PORTER  JOH,0.21699999272823334
101.0, ILLINOI,11.0,Democrat,  ANNUNZIO  F,-0.39800000190734863
101.0, ILLINOI,12.0,Republican,  CRANE  PHIL,0.7390000224113464
101.0, ILLINOI,13.0,Republican,  FAWELL  HAR,0.3319999873638153
101.0, ILLINOI,14.0,Republican,  HASTERT  DE,0.4429999887943268
101.0, ILLINOI,15.0,Republican,  MADIGAN  ED,0.24699999392032623
101.0, ILLINOI,16.0,Republican,  MARTIN  LYN,0.3449999988079071
101.0, ILLINOI,17.0,Democrat,  EVANS  LANE,-0.45399999618530273
101.0, ILLINOI,18.0,Republican,  MICHEL  ROB,0.3720000088214874
101.0, ILLINOI,19.0,Democrat,  BRUCE  TERR,-0.2680000066757202
101.0, ILLINOI,20.0,Democrat,  DURBIN  RIC,-0.3659999966621399
101.0, ILLINOI,21.0,Democrat,  COSTELLO  J,-0.31700000166893005
101.0, ILLINOI,22.0,Democrat,  POSHARD  GL,-0.210999995470047
101.0, INDIANA,1.0,Democrat,  VISCLOSKY,-0.40400001406669617
101.0, INDIANA,2.0,Democrat,  SHARP  PHIL,-0.16599999368190765
101.0, INDIANA,3.0,Republican,  HILER  JOHN,0.4129999876022339
101.0, INDIANA,4.0,Democrat,  LONG  JILL,-0.2240000069141388
101.0, INDIANA,4.0,Republican,  COATS  DANI,0.375
101.0, INDIANA,5.0,Democrat,  JONTZ  JIM,-0.3569999933242798
101.0, INDIANA,6.0,Republican,  BURTON  DAN,0.5849999785423279
101.0, INDIANA,7.0,Republican,  MYERS  JOHN,0.23600000143051147
101.0, INDIANA,8.0,Democrat,  MCCLOSKEY,-0.335999995470047
101.0, INDIANA,9.0,Democrat,  HAMILTON  L,-0.17100000381469727
101.0, INDIANA,10.0,Democrat,  JACOBS  AND,-0.07000000029802322
101.0, IOWA,1.0,Republican,  LEACH  JAME,0.14100000262260437
101.0, IOWA,2.0,Republican,  TAUKE  THOM,0.27000001072883606
101.0, IOWA,3.0,Democrat,  NAGLE  DAVE,-0.3490000069141388
101.0, IOWA,4.0,Democrat,  SMITH  NEAL,-0.31299999356269836
101.0, IOWA,5.0,Republican,  LIGHTFOOT,0.39100000262260437
101.0, IOWA,6.0,Republican,  GRANDY  FRE,0.28299999237060547
101.0, KANSAS,1.0,Republican,  ROBERTS  PA,0.41499999165534973
101.0, KANSAS,2.0,Democrat,  SLATTERY  J,-0.0989999994635582
101.0, KANSAS,3.0,Republican,  MEYERS  JAN,0.20800000429153442
101.0, KANSAS,4.0,Democrat,  GLICKMAN  D,-0.13300000131130219
101.0, KANSAS,5.0,Republican,  WHITTAKER,0.34599998593330383
101.0, KENTUCK,1.0,Democrat,  HUBBARD  CA,-0.03799999877810478
101.0, KENTUCK,2.0,Democrat,  NATCHER  WI,-0.2879999876022339
101.0, KENTUCK,3.0,Democrat,  MAZZOLI  RO,-0.1860000044107437
101.0, KENTUCK,4.0,Republican,  BUNNING  JI,0.5210000276565552
101.0, KENTUCK,5.0,Republican,  ROGERS  HAR,0.3319999873638153
101.0, KENTUCK,6.0,Republican,  HOPKINS  LA,0.34700000286102295
101.0, KENTUCK,7.0,Democrat,  PERKINS  CA,-0.5600000023841858
101.0, LOUISIA,1.0,Republican,  LIVINGSTON,0.32600000500679016
101.0, LOUISIA,2.0,Democrat,  BOGGS  CORI,-0.35899999737739563
101.0, LOUISIA,3.0,Democrat,  TAUZIN  WIL,0.029999999329447746
101.0, LOUISIA,4.0,Republican,  MCCRERY  JI,0.3619999885559082
101.0, LOUISIA,5.0,Democrat,  HUCKABY  JE,-0.008999999612569809
101.0, LOUISIA,6.0,Republican,  BAKER  RICH,0.4230000078678131
101.0, LOUISIA,7.0,Democrat,  HAYES  JIMM,-0.05700000002980232
101.0, LOUISIA,8.0,Republican,  HOLLOWAY  C,0.4749999940395355
101.0, MAINE,1.0,Democrat,  BRENNAN  JO,-0.30799999833106995
101.0, MAINE,2.0,Republican,  SNOWE OLYMP,0.09099999815225601
101.0, MARYLAN,1.0,Democrat,  DYSON  ROYD,-0.10400000214576721
101.0, MARYLAN,2.0,Republican,  BENTLEY   H,0.2759999930858612
101.0, MARYLAN,3.0,Democrat,  CARDIN  BEN,-0.33000001311302185
101.0, MARYLAN,4.0,Democrat,  MCMILLEN  T,-0.21400000154972076
101.0, MARYLAN,5.0,Democrat,  HOYER  STEN,-0.3799999952316284
101.0, MARYLAN,6.0,Democrat,  BYRON  BEVE,-0.024000000208616257
101.0, MARYLAN,7.0,Democrat,  MFUME  KWEI,-0.44600000977516174
101.0, MARYLAN,8.0,Republican,  MORELLA  CO,-0.017999999225139618
101.0, MASSACH,1.0,Republican,  CONTE  SILV,-0.023000000044703484
101.0, MASSACH,2.0,Democrat,  NEAL  RICHA,-0.4169999957084656
101.0, MASSACH,3.0,Democrat,  EARLY  JOSE,-0.2540000081062317
101.0, MASSACH,4.0,Democrat,  FRANK  BARN,-0.49900001287460327
101.0, MASSACH,5.0,Democrat,  ATKINS  CHE,-0.40700000524520874
101.0, MASSACH,6.0,Democrat,  MAVROULES,-0.34200000762939453
101.0, MASSACH,7.0,Democrat,  MARKEY  EDW,-0.49799999594688416
101.0, MASSACH,8.0,Democrat,  KENNEDY  JO,-0.4129999876022339
101.0, MASSACH,9.0,Democrat,  MOAKLEY  JO,-0.4180000126361847
101.0, MASSACH,10.0,Democrat,  STUDDS  GER,-0.4440000057220459
101.0, MASSACH,11.0,Democrat,  DONNELLY  B,-0.29100000858306885
101.0, MICHIGA,1.0,Democrat,  CONYERS  JO,-0.6600000262260437
101.0, MICHIGA,2.0,Republican,  PURSELL  CA,0.11999999731779099
101.0, MICHIGA,3.0,Democrat,  WOLPE  HOWA,-0.37400001287460327
101.0, MICHIGA,4.0,Republican,  UPTON  FRED,0.3370000123977661
101.0, MICHIGA,5.0,Republican,  HENRY  PAUL,0.2639999985694885
101.0, MICHIGA,6.0,Democrat,  CARR  BOB,-0.2540000081062317
101.0, MICHIGA,7.0,Democrat,  KILDEE  DAL,-0.38499999046325684
101.0, MICHIGA,8.0,Democrat,  TRAXLER  BO,-0.33000001311302185
101.0, MICHIGA,9.0,Republican,  VAN DER JAG,0.24699999392032623
101.0, MICHIGA,10.0,Republican,  SCHUETTE  B,0.2800000011920929
101.0, MICHIGA,11.0,Republican,  DAVIS  ROBE,0.09799999743700027
101.0, MICHIGA,12.0,Democrat,  BONIOR  DAV,-0.546999990940094
101.0, MICHIGA,13.0,Democrat,  CROCKETT  G,-0.6510000228881836
101.0, MICHIGA,14.0,Democrat,  HERTEL  DEN,-0.3449999988079071
101.0, MICHIGA,15.0,Democrat,  FORD  WILLI,-0.515999972820282
101.0, MICHIGA,16.0,Democrat,  DINGELL  JO,-0.4480000138282776
101.0, MICHIGA,17.0,Democrat,  LEVIN  SAND,-0.3790000081062317
101.0, MICHIGA,18.0,Republican,  BROOMFIELD,0.22699999809265137
101.0, MINNESO,1.0,Democrat,  PENNY  TIMO,-0.050999999046325684
101.0, MINNESO,2.0,Republican,  WEBER  VIN,0.38100001215934753
101.0, MINNESO,3.0,Republican,  FRENZEL  WI,0.3529999852180481
101.0, MINNESO,4.0,Democrat,  VENTO  BRUC,-0.47200000286102295
101.0, MINNESO,5.0,Democrat,  SABO  MARTI,-0.515999972820282
101.0, MINNESO,6.0,Democrat,  SIKORSKI  G,-0.21699999272823334
101.0, MINNESO,7.0,Republican,  STANGELAND,0.34599998593330383
101.0, MINNESO,8.0,Democrat,  OBERSTAR  J,-0.5529999732971191
101.0, MISSISS,1.0,Democrat,  WHITTEN  JA,-0.16099999845027924
101.0, MISSISS,2.0,Democrat,  ESPY  MIKE,-0.38600000739097595
101.0, MISSISS,3.0,Democrat,  MONTGOMERY,0.017000000923871994
101.0, MISSISS,4.0,Democrat,  PARKER  MIK,0.03400000184774399
101.0, MISSISS,5.0,Republican,  SMITH  LARK,0.4909999966621399
101.0, MISSISS,5.0,Democrat,  TAYLOR  GEN,-0.04500000178813934
101.0, MISSOUR,1.0,Democrat,  CLAY  WILLI,-0.49000000953674316
101.0, MISSOUR,2.0,Republican,  BUECHNER  J,0.33000001311302185
101.0, MISSOUR,3.0,Democrat,  GEPHARDT  R,-0.41600000858306885
101.0, MISSOUR,4.0,Democrat,  SKELTON  IK,-0.1720000058412552
101.0, MISSOUR,5.0,Democrat,  WHEAT  ALAN,-0.4650000035762787
101.0, MISSOUR,6.0,Republican,  COLEMAN  E.,0.2619999945163727
101.0, MISSOUR,7.0,Republican,  HANCOCK  ME,0.7900000214576721
101.0, MISSOUR,8.0,Republican,  EMERSON  BI,0.3319999873638153
101.0, MISSOUR,9.0,Democrat,  VOLKMER  HA,-0.19599999487400055
101.0, MONTANA,1.0,Democrat,  WILLIAMS  P,-0.3149999976158142
101.0, MONTANA,2.0,Republican,  MARLENEE  R,0.3930000066757202
101.0, NEBRASK,1.0,Republican,  BEREUTER,0.23100000619888306
101.0, NEBRASK,2.0,Democrat,  HOAGLAND  P,-0.20900000631809235
101.0, NEBRASK,3.0,Republican,  SMITH  VIRG,0.23800000548362732
101.0, NEVADA,1.0,Democrat,  BILBRAY  JA,-0.18400000035762787
101.0, NEVADA,2.0,Republican,  VUCANOVICH,0.4410000145435333
101.0, NEW HAM,1.0,Republican,  SMITH  ROBE,0.6230000257492065
101.0, NEW HAM,2.0,Republican,  DOUGLAS  CH,0.5249999761581421
101.0, NEW JER,1.0,Democrat,  FLORIO  JAM,-0.3179999887943268
101.0, NEW JER,2.0,Democrat,  HUGHES  WIL,-0.15299999713897705
101.0, NEW JER,3.0,Democrat,  PALLONE  FR,-0.3970000147819519
101.0, NEW JER,4.0,Republican,  SMITH  CHRI,0.15600000321865082
101.0, NEW JER,5.0,Republican,  ROUKEMA  MA,0.16200000047683716
101.0, NEW JER,6.0,Democrat,  DWYER  BERN,-0.37299999594688416
101.0, NEW JER,7.0,Republican,  RINALDO  MA,0.023000000044703484
101.0, NEW JER,8.0,Democrat,  ROE  ROBERT,-0.32600000500679016
101.0, NEW JER,9.0,Democrat,  TORRICELLI,-0.2619999945163727
101.0, NEW JER,10.0,Democrat,  PAYNE  DONA,-0.5920000076293945
101.0, NEW JER,11.0,Republican,  GALLO  DEAN,0.2029999941587448
101.0, NEW JER,12.0,Republican,  COURTER  JA,0.26899999380111694
101.0, NEW JER,13.0,Republican,  SAXTON  H.,0.23800000548362732
101.0, NEW JER,14.0,Democrat,  GUARINI  FR,-0.29499998688697815
101.0, NEW MEX,1.0,Republican,  SCHIFF  STE,0.19599999487400055
101.0, NEW MEX,2.0,Republican,  SKEEN  JOSE,0.3009999990463257
101.0, NEW MEX,3.0,Democrat,  RICHARDSON,-0.32100000977516174
101.0, NEW YOR,1.0,Democrat,  HOCHBRUECKN,-0.3479999899864197
101.0, NEW YOR,2.0,Democrat,  DOWNEY  THO,-0.3840000033378601
101.0, NEW YOR,3.0,Democrat,  MRAZEK  ROB,-0.3490000069141388
101.0, NEW YOR,4.0,Republican,  LENT  NORMA,0.18299999833106995
101.0, NEW YOR,5.0,Republican,  MCGRATH  RA,0.1850000023841858
101.0, NEW YOR,6.0,Democrat,  FLAKE  FLOY,-0.45500001311302185
101.0, NEW YOR,7.0,Democrat,  ACKERMAN  G,-0.42899999022483826
101.0, NEW YOR,8.0,Democrat,  SCHEUER  JA,-0.4779999852180481
101.0, NEW YOR,9.0,Democrat,  MANTON  THO,-0.3610000014305115
101.0, NEW YOR,10.0,Democrat,  SCHUMER  CH,-0.3499999940395355
101.0, NEW YOR,11.0,Democrat,  TOWNS  EDOL,-0.5189999938011169
101.0, NEW YOR,12.0,Democrat,  OWENS  MAJO,-0.5690000057220459
101.0, NEW YOR,13.0,Democrat,  SOLARZ  STE,-0.42899999022483826
101.0, NEW YOR,14.0,Republican,  MOLINARI  G,0.2549999952316284
101.0, NEW YOR,14.0,Republican,  MOLINARI  S,0.25600001215934753
101.0, NEW YOR,15.0,Republican,  GREEN  S. W,-0.04399999976158142
101.0, NEW YOR,16.0,Democrat,  RANGEL  CHA,-0.5139999985694885
101.0, NEW YOR,17.0,Democrat,  WEISS  THEO,-0.5640000104904175
101.0, NEW YOR,18.0,Democrat,  GARCIA  ROB,-0.5590000152587891
101.0, NEW YOR,18.0,Democrat,  SERRANO,-0.48899999260902405
101.0, NEW YOR,19.0,Democrat,  ENGEL  ELIO,-0.41100001335144043
101.0, NEW YOR,20.0,Democrat,  LOWEY  NITA,-0.38999998569488525
101.0, NEW YOR,21.0,Republican,  FISH  HAMIL,0.07000000029802322
101.0, NEW YOR,22.0,Republican,  GILMAN  BEN,0.0430000014603138
101.0, NEW YOR,23.0,Democrat,  MCNULTY  MI,-0.36899998784065247
101.0, NEW YOR,24.0,Republican,  SOLOMON  GE,0.492000013589859
101.0, NEW YOR,25.0,Republican,  BOEHLERT  S,0.10300000011920929
101.0, NEW YOR,26.0,Republican,  MARTIN  DAV,0.23199999332427979
101.0, NEW YOR,27.0,Republican,  WALSH  JAME,0.20800000429153442
101.0, NEW YOR,28.0,Democrat,  MCHUGH  MAT,-0.3529999852180481
101.0, NEW YOR,29.0,Republican,  HORTON  FRA,-0.004000000189989805
101.0, NEW YOR,30.0,Democrat,  SLAUGHTER,-0.4650000035762787
